date,litecoin,trend_relative_diff,trend_log_return
2019-09-02,34,0.13333333333333333,0.125163142954006
2019-09-03,37,0.08823529411764706,0.08455738802806297
2019-09-04,31,-0.16216216216216217,-0.17693070815907821
2019-09-05,30,-0.03225806451612903,-0.03278982282299084
2019-09-06,32,0.06666666666666667,0.06453852113757116
2019-09-07,35,0.09375,0.08961215868968714
2019-09-08,34,-0.02857142857142857,-0.028987536873252298
2019-09-09,33,-0.029411764705882353,-0.02985296314968116
2019-09-10,33,0.0,0.0
2019-09-11,28,-0.15151515151515152,-0.1643030512912763
2019-09-12,31,0.10714285714285714,0.10178269430994238
2019-09-13,30,-0.03225806451612903,-0.03278982282299084
2019-09-14,31,0.03333333333333333,0.03278982282299097
2019-09-15,30,-0.03225806451612903,-0.03278982282299084
2019-09-16,29,-0.03333333333333333,-0.03390155167568134
2019-09-17,39,0.3448275862068966,0.29626581614317243
2019-09-18,39,0.0,0.0
2019-09-19,35,-0.10256410256410256,-0.10821358464023272
2019-09-20,33,-0.05714285714285714,-0.058840500022933465
2019-09-21,31,-0.06060606060606061,-0.06252035698133393
2019-09-22,27,-0.12903225806451613,-0.13815033848081718
2019-09-23,34,0.25925925925925924,0.23052365861183235
2019-09-24,44,0.29411764705882354,0.25782910930209985
2019-09-25,43,-0.022727272727272728,-0.02298951822469872
2019-09-26,33,-0.23255813953488372,-0.26469255422708216
2019-09-27,36,0.09090909090909091,0.0870113769896297
2019-09-28,29,-0.19444444444444445,-0.21622310846963594
2019-09-29,29,0.0,0.0
2019-09-30,29,0.0,0.0
2019-10-01,30,0.034482758620689655,0.033901551675681416
2019-10-02,28,-0.06666666666666667,-0.06899287148695143
2019-10-03,28,0.0,0.0
2019-10-04,25,-0.10714285714285714,-0.11332868530700312
2019-10-05,25,0.0,0.0
2019-10-06,25,0.0,0.0
2019-10-07,26,0.04,0.03922071315328133
2019-10-08,28,0.07692307692307693,0.07410797215372183
2019-10-09,27,-0.03571428571428571,-0.03636764417087483
2019-10-10,25,-0.07407407407407407,-0.07696104113612832
2019-10-11,24,-0.04,-0.040821994520255166
2019-10-12,27,0.125,0.11778303565638346
2019-10-13,24,-0.1111111111111111,-0.11778303565638351
2019-10-14,26,0.08333333333333333,0.08004270767353636
2019-10-15,25,-0.038461538461538464,-0.03922071315328127
2019-10-16,27,0.08,0.0769610411361284
2019-10-17,26,-0.037037037037037035,-0.037740327982847086
2019-10-18,24,-0.07692307692307693,-0.08004270767353637
2019-10-19,22,-0.08333333333333333,-0.08701137698962981
2019-10-20,22,0.0,0.0
2019-10-21,25,0.13636363636363635,0.127833371509885
2019-10-22,25,0.0,0.0
2019-10-23,29,0.16,0.14842000511827322
2019-10-24,27,-0.06896551724137931,-0.07145896398214498
2019-10-25,30,0.1111111111111111,0.10536051565782635
2019-10-26,35,0.16666666666666666,0.15415067982725836
2019-10-27,31,-0.11428571428571428,-0.12136085700426748
2019-10-28,32,0.03225806451612903,0.03174869831458027
2019-10-29,27,-0.15625,-0.16989903679539747
2019-10-30,29,0.07407407407407407,0.07145896398214505
2019-10-31,26,-0.10344827586206896,-0.10919929196499197
2019-11-01,26,0.0,0.0
2019-11-02,23,-0.11538461538461539,-0.12260232209233239
2019-11-03,24,0.043478260869565216,0.0425596144187959
2019-11-04,31,0.2916666666666667,0.2559333741372007
2019-11-05,31,0.0,0.0
2019-11-06,29,-0.06451612903225806,-0.06669137449867228
2019-11-07,30,0.034482758620689655,0.033901551675681416
2019-11-08,25,-0.16666666666666666,-0.1823215567939546
2019-11-09,26,0.04,0.03922071315328133
2019-11-10,27,0.038461538461538464,0.03774032798284711
2019-11-11,27,0.0,0.0
2019-11-12,26,-0.037037037037037035,-0.037740327982847086
2019-11-13,26,0.0,0.0
2019-11-14,27,0.038461538461538464,0.03774032798284711
2019-11-15,24,-0.1111111111111111,-0.11778303565638351
2019-11-16,26,0.08333333333333333,0.08004270767353636
2019-11-17,26,0.0,0.0
2019-11-18,26,0.0,0.0
2019-11-19,24,-0.07692307692307693,-0.08004270767353637
2019-11-20,24,0.0,0.0
2019-11-21,29,0.20833333333333334,0.18924199963852834
2019-11-22,31,0.06896551724137931,0.06669137449867214
2019-11-23,27,-0.12903225806451613,-0.13815033848081718
2019-11-24,27,0.0,0.0
2019-11-25,32,0.18518518518518517,0.16989903679539742
2019-11-26,26,-0.1875,-0.2076393647782445
2019-11-27,23,-0.11538461538461539,-0.12260232209233239
2019-11-28,24,0.043478260869565216,0.0425596144187959
2019-11-29,25,0.041666666666666664,0.0408219945202552
2019-11-30,22,-0.12,-0.12783337150988489
2019-12-01,25,0.13636363636363635,0.127833371509885
2019-12-02,23,-0.08,-0.08338160893905101
2019-12-03,25,0.08695652173913043,0.083381608939051
2019-12-04,27,0.08,0.0769610411361284
2019-12-05,22,-0.18518518518518517,-0.20479441264601328
2019-12-06,23,0.045454545454545456,0.044451762570833796
2019-12-07,22,-0.043478260869565216,-0.04445176257083381
2019-12-08,22,0.0,0.0
2019-12-09,22,0.0,0.0
2019-12-10,24,0.09090909090909091,0.0870113769896297
2019-12-11,24,0.0,0.0
2019-12-12,23,-0.041666666666666664,-0.04255961441879589
2019-12-13,20,-0.13043478260869565,-0.13976194237515874
2019-12-14,20,0.0,0.0
2019-12-15,22,0.1,0.09531017980432493
2019-12-16,25,0.13636363636363635,0.127833371509885
2019-12-17,32,0.28,0.2468600779315258
2019-12-18,33,0.03125,0.030771658666753687
2019-12-19,30,-0.09090909090909091,-0.0953101798043249
2019-12-20,26,-0.13333333333333333,-0.1431008436406733
2019-12-21,23,-0.11538461538461539,-0.12260232209233239
2019-12-22,25,0.08695652173913043,0.083381608939051
2019-12-23,29,0.16,0.14842000511827322
2019-12-24,28,-0.034482758620689655,-0.03509131981127006
2019-12-25,21,-0.25,-0.2876820724517809
2019-12-26,26,0.23809523809523808,0.2135741002980591
2019-12-27,25,-0.038461538461538464,-0.03922071315328127
2019-12-28,29,0.16,0.14842000511827322
2019-12-29,26,-0.10344827586206896,-0.10919929196499197
2019-12-30,28,0.07692307692307693,0.07410797215372183
2019-12-31,25,-0.10714285714285714,-0.11332868530700312
2020-01-01,38,-0.02564102564102564,-0.025975486403260677
2020-01-02,44,0.15789473684210525,0.14660347419187544
2020-01-03,42,-0.045454545454545456,-0.04652001563489282
2020-01-04,38,-0.09523809523809523,-0.10008345855698253
2020-01-05,45,0.18421052631578946,0.1690763300439339
2020-01-06,49,0.08888888888888889,0.08515780834030677
2020-01-07,52,0.061224489795918366,0.059423420470800806
2020-01-08,52,0.0,0.0
2020-01-09,43,-0.17307692307692307,-0.19004360288786498
2020-01-10,45,0.046511627906976744,0.04546237407675741
2020-01-11,53,0.17777777777777778,0.16362942378180212
2020-01-12,47,-0.11320754716981132,-0.12014431184206321
2020-01-13,47,0.0,0.0
2020-01-14,76,0.6170212765957447,0.4805857385762724
2020-01-15,63,-0.17105263157894737,-0.18759861389479837
2020-01-16,58,-0.07936507936507936,-0.08269171584511341
2020-01-17,62,0.06896551724137931,0.06669137449867214
2020-01-18,57,-0.08064516129032258,-0.08408311721054144
2020-01-19,51,-0.10526315789473684,-0.11122563511022437
2020-01-20,48,-0.058823529411764705,-0.060624621816434854
2020-01-21,45,-0.0625,-0.06453852113757118
2020-01-22,47,0.044444444444444446,0.04348511193973889
2020-01-23,50,0.06382978723404255,0.06187540371808745
2020-01-24,47,-0.06,-0.06187540371808753
2020-01-25,38,-0.19148936170212766,-0.21256144198367288
2020-01-26,39,0.02631578947368421,0.025975486403260736
2020-01-27,47,0.20512820512820512,0.1865859555804121
2020-01-28,54,0.14893617021276595,0.1388364448542159
2020-01-29,54,0.0,0.0
2020-01-30,77,0.42592592592592593,0.3548213752894094
2020-01-31,66,-0.14285714285714285,-0.15415067982725836
2020-02-01,72,0.09090909090909091,0.0870113769896297
2020-02-02,65,-0.09722222222222222,-0.10227884912041818
2020-02-03,60,-0.07692307692307693,-0.08004270767353637
2020-02-04,56,-0.06666666666666667,-0.06899287148695143
2020-02-05,61,0.08928571428571429,0.08552217343816193
2020-02-06,66,0.08196721311475409,0.07878087785311438
2020-02-07,63,-0.045454545454545456,-0.04652001563489282
2020-02-08,70,0.1111111111111111,0.10536051565782635
2020-02-09,70,0.0,0.0
2020-02-10,62,-0.11428571428571428,-0.12136085700426748
2020-02-11,67,0.08064516129032258,0.07755823434587444
2020-02-12,81,0.208955223880597,0.18975653528147265
2020-02-13,79,-0.024691358024691357,-0.02500130220541727
2020-02-14,64,-0.189873417721519,-0.21056476910734964
2020-02-15,64,0.0,0.0
2020-02-16,61,-0.046875,-0.048009219186360606
2020-02-17,60,-0.01639344262295082,-0.016529301951210582
2020-02-18,57,-0.05,-0.05129329438755058
2020-02-19,60,0.05263157894736842,0.05129329438755048
2020-02-20,56,-0.06666666666666667,-0.06899287148695143
2020-02-21,57,0.017857142857142856,0.017699577099400857
2020-02-22,53,-0.07017543859649122,-0.07275935428242832
2020-02-23,53,0.0,0.0
2020-02-24,51,-0.03773584905660377,-0.03846628082779605
2020-02-25,52,0.0196078431372549,0.019418085857101516
2020-02-26,53,0.019230769230769232,0.01904819497069441
2020-02-27,53,0.0,0.0
2020-02-28,51,-0.03773584905660377,-0.03846628082779605
2020-02-29,45,-0.11764705882352941,-0.12516314295400605
2020-03-01,39,-0.13333333333333333,-0.1431008436406733
2020-03-02,48,0.23076923076923078,0.20763936477824455
2020-03-03,45,-0.0625,-0.06453852113757118
2020-03-04,39,-0.13333333333333333,-0.1431008436406733
2020-03-05,45,0.15384615384615385,0.14310084364067324
2020-03-06,41,-0.08888888888888889,-0.09309042306601198
2020-03-07,40,-0.024390243902439025,-0.02469261259037152
2020-03-08,46,0.15,0.13976194237515863
2020-03-09,61,0.32608695652173914,0.28223246768421617
2020-03-10,52,-0.14754098360655737,-0.15963014559188396
2020-03-11,44,-0.15384615384615385,-0.1670540846631662
2020-03-12,82,0.8636363636363636,0.6225296133459919
2020-03-13,100,0.21951219512195122,0.19845093872383823
2020-03-14,72,-0.28,-0.3285040669720361
2020-03-15,60,-0.16666666666666666,-0.1823215567939546
2020-03-16,68,0.13333333333333333,0.125163142954006
2020-03-17,59,-0.1323529411764706,-0.14197026127038723
2020-03-18,58,-0.01694915254237288,-0.017094433359300068
2020-03-19,62,0.06896551724137931,0.06669137449867214
2020-03-20,66,0.06451612903225806,0.06252035698133393
2020-03-21,55,-0.16666666666666666,-0.1823215567939546
2020-03-22,53,-0.03636363636363636,-0.0370412716803491
2020-03-23,52,-0.018867924528301886,-0.019048194970694474
2020-03-24,50,-0.038461538461538464,-0.03922071315328127
2020-03-25,48,-0.04,-0.040821994520255166
2020-03-26,48,0.0,0.0
2020-03-27,43,-0.10416666666666667,-0.11000089521432846
2020-03-28,48,0.11627906976744186,0.11000089521432849
2020-03-29,42,-0.125,-0.13353139262452263
2020-03-30,44,0.047619047619047616,0.04652001563489291
2020-03-31,43,-0.022727272727272728,-0.02298951822469872
2020-04-01,41,-0.046511627906976744,-0.04762804898925459
2020-04-02,47,0.14634146341463414,0.1365755350057507
2020-04-03,42,-0.10638297872340426,-0.11247798342669033
2020-04-04,42,0.0,0.0
2020-04-05,40,-0.047619047619047616,-0.048790164169432056
2020-04-06,48,0.2,0.1823215567939546
2020-04-07,56,0.16666666666666666,0.15415067982725836
2020-04-08,47,-0.16071428571428573,-0.17520408902509063
2020-04-09,47,0.0,0.0
2020-04-10,45,-0.0425531914893617,-0.04348511193973878
2020-04-11,43,-0.044444444444444446,-0.04546237407675729
2020-04-12,46,0.06976744186046512,0.06744128079553248
2020-04-13,43,-0.06521739130434782,-0.06744128079553253
2020-04-14,39,-0.09302325581395349,-0.09763846956391606
2020-04-15,36,-0.07692307692307693,-0.08004270767353637
2020-04-16,46,0.2777777777777778,0.2451224580329849
2020-04-17,47,0.021739130434782608,0.021506205220963682
2020-04-18,49,0.0425531914893617,0.04167269640056808
2020-04-19,45,-0.08163265306122448,-0.08515780834030683
2020-04-20,41,-0.08888888888888889,-0.09309042306601198
2020-04-21,44,0.07317073170731707,0.07061756721395342
2020-04-22,43,-0.022727272727272728,-0.02298951822469872
2020-04-23,43,0.0,0.0
2020-04-24,48,0.11627906976744186,0.11000089521432849
2020-04-25,49,0.020833333333333332,0.02061928720273561
2020-04-26,46,-0.061224489795918366,-0.06317890162153156
2020-04-27,44,-0.043478260869565216,-0.04445176257083381
2020-04-28,47,0.06818181818181818,0.06595796779179737
2020-04-29,62,0.3191489361702128,0.2769867833350329
2020-04-30,60,-0.03225806451612903,-0.03278982282299084
2020-05-01,51,-0.15,-0.16251892949777494
2020-05-02,54,0.058823529411764705,0.05715841383994862
2020-05-03,56,0.037037037037037035,0.03636764417087479
2020-05-04,48,-0.14285714285714285,-0.15415067982725836
2020-05-05,51,0.0625,0.06062462181643484
2020-05-06,50,-0.0196078431372549,-0.019802627296179754
2020-05-07,55,0.1,0.09531017980432493
2020-05-08,61,0.10909090909090909,0.10354067894084036
2020-05-09,57,-0.06557377049180328,-0.06782259633876106
2020-05-10,62,0.08771929824561403,0.08408311721054144
2020-05-11,58,-0.06451612903225806,-0.06669137449867228
2020-05-12,52,-0.10344827586206896,-0.10919929196499197
2020-05-13,50,-0.038461538461538464,-0.03922071315328127
2020-05-14,51,0.02,0.01980262729617973
2020-05-15,46,-0.09803921568627451,-0.10318423623523075
2020-05-16,46,0.0,0.0
2020-05-17,51,0.10869565217391304,0.1031842362352308
2020-05-18,49,-0.0392156862745098,-0.04000533461369913
2020-05-19,47,-0.04081632653061224,-0.041672696400568074
2020-05-20,47,0.0,0.0
2020-05-21,44,-0.06382978723404255,-0.0659579677917974
2020-05-22,39,-0.11363636363636363,-0.12062798778861475
2020-05-23,41,0.05128205128205128,0.050010420574661416
2020-05-24,44,0.07317073170731707,0.07061756721395342
2020-05-25,42,-0.045454545454545456,-0.04652001563489282
2020-05-26,42,0.0,0.0
2020-05-27,37,-0.11904761904761904,-0.1267517056391439
2020-05-28,39,0.05405405405405406,0.05264373348542188
2020-05-29,40,0.02564102564102564,0.025317807984289786
2020-05-30,48,0.2,0.1823215567939546
2020-05-31,46,-0.041666666666666664,-0.04255961441879589
2020-06-01,41,-0.10869565217391304,-0.11506932978478723
2020-06-02,53,0.2926829268292683,0.25671984684781407
2020-06-03,45,-0.1509433962264151,-0.16362942378180204
2020-06-04,40,-0.1111111111111111,-0.11778303565638351
2020-06-05,41,0.025,0.024692612590371414
2020-06-06,41,0.0,0.0
2020-06-07,39,-0.04878048780487805,-0.05001042057466142
2020-06-08,41,0.05128205128205128,0.050010420574661416
2020-06-09,39,-0.04878048780487805,-0.05001042057466142
2020-06-10,35,-0.10256410256410256,-0.10821358464023272
2020-06-11,39,0.11428571428571428,0.10821358464023279
2020-06-12,37,-0.05128205128205128,-0.05264373348542203
2020-06-13,34,-0.08108108108108109,-0.084557388028063
2020-06-14,38,0.11764705882352941,0.1112256351102244
2020-06-15,38,0.0,0.0
2020-06-16,37,-0.02631578947368421,-0.026668247082161294
2020-06-17,37,0.0,0.0
2020-06-18,32,-0.13513513513513514,-0.14518200984449783
2020-06-19,38,0.1875,0.17185025692665923
2020-06-20,40,0.05263157894736842,0.05129329438755048
2020-06-21,38,-0.05,-0.05129329438755058
2020-06-22,32,-0.15789473684210525,-0.17185025692665928
2020-06-23,37,0.15625,0.1451820098444979
2020-06-24,35,-0.05405405405405406,-0.055569851154810765
2020-06-25,35,0.0,0.0
2020-06-26,33,-0.05714285714285714,-0.058840500022933465
2020-06-27,38,0.15151515151515152,0.1410785982599056
2020-06-28,39,0.02631578947368421,0.025975486403260736
2020-06-29,37,-0.05128205128205128,-0.05264373348542203
2020-06-30,33,-0.10810810810810811,-0.11441035117774422
2020-07-01,16,0.06666666666666667,0.06453852113757116
2020-07-02,15,-0.0625,-0.06453852113757118
2020-07-03,15,0.0,0.0
2020-07-04,14,-0.06666666666666667,-0.06899287148695143
2020-07-05,17,0.21428571428571427,0.1941560144409574
2020-07-06,17,0.0,0.0
2020-07-07,18,0.058823529411764705,0.05715841383994862
2020-07-08,19,0.05555555555555555,0.05406722127027579
2020-07-09,20,0.05263157894736842,0.05129329438755048
2020-07-10,16,-0.2,-0.2231435513142097
2020-07-11,17,0.0625,0.06062462181643484
2020-07-12,18,0.058823529411764705,0.05715841383994862
2020-07-13,16,-0.1111111111111111,-0.11778303565638351
2020-07-14,18,0.125,0.11778303565638346
2020-07-15,16,-0.1111111111111111,-0.11778303565638351
2020-07-16,19,0.1875,0.17185025692665923
2020-07-17,17,-0.10526315789473684,-0.11122563511022437
2020-07-18,18,0.058823529411764705,0.05715841383994862
2020-07-19,18,0.0,0.0
2020-07-20,15,-0.16666666666666666,-0.1823215567939546
2020-07-21,19,0.26666666666666666,0.23638877806423034
2020-07-22,17,-0.10526315789473684,-0.11122563511022437
2020-07-23,18,0.058823529411764705,0.05715841383994862
2020-07-24,19,0.05555555555555555,0.05406722127027579
2020-07-25,27,0.42105263157894735,0.3513978868378886
2020-07-26,26,-0.037037037037037035,-0.037740327982847086
2020-07-27,30,0.15384615384615385,0.14310084364067324
2020-07-28,34,0.13333333333333333,0.125163142954006
2020-07-29,32,-0.058823529411764705,-0.060624621816434854
2020-07-30,28,-0.125,-0.13353139262452263
2020-07-31,29,0.03571428571428571,0.03509131981127019
2020-08-01,34,0.1724137931034483,0.15906469462968728
2020-08-02,38,0.11764705882352941,0.1112256351102244
2020-08-03,27,-0.2894736842105263,-0.3417492937220567
2020-08-04,25,-0.07407407407407407,-0.07696104113612832
2020-08-05,25,0.0,0.0
2020-08-06,29,0.16,0.14842000511827322
2020-08-07,27,-0.06896551724137931,-0.07145896398214498
2020-08-08,22,-0.18518518518518517,-0.20479441264601328
2020-08-09,24,0.09090909090909091,0.0870113769896297
2020-08-10,23,-0.041666666666666664,-0.04255961441879589
2020-08-11,23,0.0,0.0
2020-08-12,21,-0.08695652173913043,-0.09097177820572676
2020-08-13,22,0.047619047619047616,0.04652001563489291
2020-08-14,25,0.13636363636363635,0.127833371509885
2020-08-15,27,0.08,0.0769610411361284
2020-08-16,30,0.1111111111111111,0.10536051565782635
2020-08-17,38,0.26666666666666666,0.23638877806423034
2020-08-18,30,-0.21052631578947367,-0.2363887780642304
2020-08-19,26,-0.13333333333333333,-0.1431008436406733
2020-08-20,26,0.0,0.0
2020-08-21,23,-0.11538461538461539,-0.12260232209233239
2020-08-22,21,-0.08695652173913043,-0.09097177820572676
2020-08-23,21,0.0,0.0
2020-08-24,22,0.047619047619047616,0.04652001563489291
2020-08-25,21,-0.045454545454545456,-0.04652001563489282
2020-08-26,20,-0.047619047619047616,-0.048790164169432056
2020-08-27,20,0.0,0.0
2020-08-28,19,-0.05,-0.05129329438755058
2020-08-29,18,-0.05263157894736842,-0.05406722127027582
2020-08-30,24,0.3333333333333333,0.28768207245178085
2020-08-31,23,-0.041666666666666664,-0.04255961441879589
2020-09-01,23,0.0,0.0
2020-09-02,23,0.0,0.0
2020-09-03,21,-0.08695652173913043,-0.09097177820572676
2020-09-04,22,0.047619047619047616,0.04652001563489291
2020-09-05,23,0.045454545454545456,0.044451762570833796
2020-09-06,22,-0.043478260869565216,-0.04445176257083381
2020-09-07,21,-0.045454545454545456,-0.04652001563489282
2020-09-08,19,-0.09523809523809523,-0.10008345855698253
2020-09-09,18,-0.05263157894736842,-0.05406722127027582
2020-09-10,17,-0.05555555555555555,-0.05715841383994864
2020-09-11,17,0.0,0.0
2020-09-12,18,0.058823529411764705,0.05715841383994862
2020-09-13,19,0.05555555555555555,0.05406722127027579
2020-09-14,17,-0.10526315789473684,-0.11122563511022437
2020-09-15,18,0.058823529411764705,0.05715841383994862
2020-09-16,19,0.05555555555555555,0.05406722127027579
2020-09-17,17,-0.10526315789473684,-0.11122563511022437
2020-09-18,17,0.0,0.0
2020-09-19,13,-0.23529411764705882,-0.2682639865946794
2020-09-20,16,0.23076923076923078,0.20763936477824455
2020-09-21,17,0.0625,0.06062462181643484
2020-09-22,17,0.0,0.0
2020-09-23,16,-0.058823529411764705,-0.060624621816434854
2020-09-24,15,-0.0625,-0.06453852113757118
2020-09-25,18,0.2,0.1823215567939546
2020-09-26,16,-0.1111111111111111,-0.11778303565638351
2020-09-27,15,-0.0625,-0.06453852113757118
2020-09-28,16,0.06666666666666667,0.06453852113757116
2020-09-29,14,-0.125,-0.13353139262452263
2020-09-30,15,0.07142857142857142,0.06899287148695142
2020-10-01,15,0.0,0.0
2020-10-02,16,0.06666666666666667,0.06453852113757116
2020-10-03,17,0.0625,0.06062462181643484
2020-10-04,14,-0.17647058823529413,-0.1941560144409575
2020-10-05,15,0.07142857142857142,0.06899287148695142
2020-10-06,14,-0.06666666666666667,-0.06899287148695143
2020-10-07,13,-0.07142857142857142,-0.07410797215372185
2020-10-08,13,0.0,0.0
2020-10-09,15,0.15384615384615385,0.14310084364067324
2020-10-10,16,0.06666666666666667,0.06453852113757116
2020-10-11,16,0.0,0.0
2020-10-12,18,0.125,0.11778303565638346
2020-10-13,16,-0.1111111111111111,-0.11778303565638351
2020-10-14,15,-0.0625,-0.06453852113757118
2020-10-15,14,-0.06666666666666667,-0.06899287148695143
2020-10-16,17,0.21428571428571427,0.1941560144409574
2020-10-17,14,-0.17647058823529413,-0.1941560144409575
2020-10-18,15,0.07142857142857142,0.06899287148695142
2020-10-19,13,-0.13333333333333333,-0.1431008436406733
2020-10-20,16,0.23076923076923078,0.20763936477824455
2020-10-21,25,0.5625,0.44628710262841953
2020-10-22,32,0.28,0.2468600779315258
2020-10-23,24,-0.25,-0.2876820724517809
2020-10-24,27,0.125,0.11778303565638346
2020-10-25,26,-0.037037037037037035,-0.037740327982847086
2020-10-26,23,-0.11538461538461539,-0.12260232209233239
2020-10-27,23,0.0,0.0
2020-10-28,22,-0.043478260869565216,-0.04445176257083381
2020-10-29,18,-0.18181818181818182,-0.2006706954621511
2020-10-30,19,0.05555555555555555,0.05406722127027579
2020-10-31,20,0.05263157894736842,0.05129329438755048
2020-11-01,18,-0.1,-0.10536051565782628
2020-11-02,18,0.0,0.0
2020-11-03,18,0.0,0.0
2020-11-04,17,-0.05555555555555555,-0.05715841383994864
2020-11-05,25,0.47058823529411764,0.38566248081198473
2020-11-06,27,0.08,0.0769610411361284
2020-11-07,27,0.0,0.0
2020-11-08,22,-0.18518518518518517,-0.20479441264601328
2020-11-09,22,0.0,0.0
2020-11-10,20,-0.09090909090909091,-0.0953101798043249
2020-11-11,22,0.1,0.09531017980432493
2020-11-12,23,0.045454545454545456,0.044451762570833796
2020-11-13,32,0.391304347826087,0.3302416868705768
2020-11-14,27,-0.15625,-0.16989903679539747
2020-11-15,24,-0.1111111111111111,-0.11778303565638351
2020-11-16,43,0.7916666666666666,0.5831462853456169
2020-11-17,46,0.06976744186046512,0.06744128079553248
2020-11-18,45,-0.021739130434782608,-0.02197890671877523
2020-11-19,55,0.2222222222222222,0.20067069546215124
2020-11-20,52,-0.05454545454545454,-0.056089466651043585
2020-11-21,54,0.038461538461538464,0.03774032798284711
2020-11-22,47,-0.12962962962962962,-0.1388364448542158
2020-11-23,50,0.06382978723404255,0.06187540371808745
2020-11-24,63,0.26,0.23111172096338664
2020-11-25,47,-0.25396825396825395,-0.2929871246814741
2020-11-26,45,-0.0425531914893617,-0.04348511193973878
2020-11-27,33,-0.26666666666666666,-0.3101549283038396
2020-11-28,32,-0.030303030303030304,-0.03077165866675366
2020-11-29,32,0.0,0.0
2020-11-30,44,0.375,0.3184537311185346
2020-12-01,46,0.045454545454545456,0.044451762570833796
2020-12-02,37,-0.1956521739130435,-0.21772348384487053
2020-12-03,35,-0.05405405405405406,-0.055569851154810765
2020-12-04,31,-0.11428571428571428,-0.12136085700426748
2020-12-05,29,-0.06451612903225806,-0.06669137449867228
2020-12-06,29,0.0,0.0
2020-12-07,27,-0.06896551724137931,-0.07145896398214498
2020-12-08,27,0.0,0.0
2020-12-09,27,0.0,0.0
2020-12-10,24,-0.1111111111111111,-0.11778303565638351
2020-12-11,25,0.041666666666666664,0.0408219945202552
2020-12-12,26,0.04,0.03922071315328133
2020-12-13,30,0.15384615384615385,0.14310084364067324
2020-12-14,26,-0.13333333333333333,-0.1431008436406733
2020-12-15,25,-0.038461538461538464,-0.03922071315328127
2020-12-16,40,0.6,0.47000362924573563
2020-12-17,81,1.025,0.7055697005585024
2020-12-18,70,-0.13580246913580246,-0.14595391262307983
2020-12-19,81,0.15714285714285714,0.14595391262307986
2020-12-20,76,-0.06172839506172839,-0.06371581438610774
2020-12-21,59,-0.2236842105263158,-0.2531958963806117
2020-12-22,54,-0.0847457627118644,-0.08855339734144506
2020-12-23,55,0.018518518518518517,0.018349138668196617
2020-12-24,46,-0.16363636363636364,-0.178691788743376
2020-12-25,61,0.32608695652173914,0.28223246768421617
2020-12-26,100,0.639344262295082,0.49429632181478017
2020-12-27,99,-0.01,-0.01005033585350145
2020-12-28,81,-0.18181818181818182,-0.2006706954621511
2020-12-29,72,-0.1111111111111111,-0.11778303565638351
2020-12-30,77,0.06944444444444445,0.06713930283762852
2020-12-31,68,-0.11688311688311688,-0.12429771667757719
2021-01-01,39,0.08333333333333333,0.08004270767353636
2021-01-02,59,0.5128205128205128,0.413975797776073
2021-01-03,85,0.4406779661016949,0.36511381258459696
2021-01-04,74,-0.12941176470588237,-0.13858616328614667
2021-01-05,62,-0.16216216216216217,-0.17693070815907821
2021-01-06,73,0.1774193548387097,0.16332505610329962
2021-01-07,88,0.2054794520547945,0.1868773733298153
2021-01-08,79,-0.10227272727272728,-0.107888962011185
2021-01-09,74,-0.06329113924050633,-0.06538275926285174
2021-01-10,77,0.04054054054054054,0.03974032864951412
2021-01-11,73,-0.05194805194805195,-0.053345980705292735
2021-01-12,60,-0.1780821917808219,-0.1961148789262905
2021-01-13,51,-0.15,-0.16251892949777494
2021-01-14,52,0.0196078431372549,0.019418085857101516
2021-01-15,46,-0.11538461538461539,-0.12260232209233239
2021-01-16,42,-0.08695652173913043,-0.09097177820572676
2021-01-17,38,-0.09523809523809523,-0.10008345855698253
2021-01-18,37,-0.02631578947368421,-0.026668247082161294
2021-01-19,51,0.3783783783783784,0.32090772008010127
2021-01-20,41,-0.19607843137254902,-0.21825356602001794
2021-01-21,42,0.024390243902439025,0.024097551579060524
2021-01-22,37,-0.11904761904761904,-0.1267517056391439
2021-01-23,34,-0.08108108108108109,-0.084557388028063
2021-01-24,33,-0.029411764705882353,-0.02985296314968116
2021-01-25,35,0.06060606060606061,0.058840500022933395
2021-01-26,31,-0.11428571428571428,-0.12136085700426748
2021-01-27,34,0.0967741935483871,0.09237332013101507
2021-01-28,36,0.058823529411764705,0.05715841383994862
2021-01-29,55,0.5277777777777778,0.42381424677636087
2021-01-30,44,-0.2,-0.2231435513142097
2021-01-31,37,-0.1590909090909091,-0.17327172127403667
2021-02-01,35,-0.05405405405405406,-0.055569851154810765
2021-02-02,42,0.2,0.1823215567939546
2021-02-03,49,0.16666666666666666,0.15415067982725836
2021-02-04,50,0.02040816326530612,0.02020270731751947
2021-02-05,44,-0.12,-0.12783337150988489
2021-02-06,53,0.20454545454545456,0.1861022796338607
2021-02-07,45,-0.1509433962264151,-0.16362942378180204
2021-02-08,60,0.3333333333333333,0.28768207245178085
2021-02-09,68,0.13333333333333333,0.125163142954006
2021-02-10,72,0.058823529411764705,0.05715841383994862
2021-02-11,59,-0.18055555555555555,-0.19912867511033588
2021-02-12,63,0.06779661016949153,0.06559728248581327
2021-02-13,94,0.49206349206349204,0.40016005587847125
2021-02-14,86,-0.0851063829787234,-0.08894748601649617
2021-02-15,69,-0.19767441860465115,-0.22024079165624838
2021-02-16,65,-0.057971014492753624,-0.05971923470162231
2021-02-17,77,0.18461538461538463,0.16941815195804674
