date,dogecoin,trend_relative_diff,trend_log_return
2016-08-08,56,-0.1111111111111111,-0.11778303565638351
2016-08-09,48,-0.14285714285714285,-0.15415067982725836
2016-08-10,47,-0.020833333333333332,-0.02105340919783238
2016-08-11,45,-0.0425531914893617,-0.04348511193973878
2016-08-12,60,0.3333333333333333,0.28768207245178085
2016-08-13,59,-0.016666666666666666,-0.01680711831638129
2016-08-14,62,0.05084745762711865,0.049596941139372186
2016-08-15,55,-0.11290322580645161,-0.11980119981262065
2016-08-16,49,-0.10909090909090909,-0.11551288712184435
2016-08-17,29,-0.40816326530612246,-0.5245244681241525
2016-08-18,53,0.8275862068965517,0.6029960835656478
2016-08-19,48,-0.09433962264150944,-0.09909090264423089
2016-08-20,50,0.041666666666666664,0.0408219945202552
2016-08-21,71,0.42,0.35065687161316933
2016-08-22,56,-0.2112676056338028,-0.23732818630616626
2016-08-23,64,0.14285714285714285,0.13353139262452257
2016-08-24,64,0.0,0.0
2016-08-25,63,-0.015625,-0.015748356968139168
2016-08-26,55,-0.12698412698412698,-0.13580154115906176
2016-08-27,51,-0.07272727272727272,-0.07550755250814517
2016-08-28,56,0.09803921568627451,0.09352605801082355
2016-08-29,49,-0.125,-0.13353139262452263
2016-08-30,45,-0.08163265306122448,-0.08515780834030683
2016-08-31,60,0.3333333333333333,0.28768207245178085
2016-09-01,47,-0.21666666666666667,-0.2441969605120421
2016-09-02,51,0.0851063829787234,0.0816780310142671
2016-09-03,53,0.0392156862745098,0.03846628082779614
2016-09-04,55,0.03773584905660377,0.037041271680349076
2016-09-05,53,-0.03636363636363636,-0.0370412716803491
2016-09-06,56,0.05660377358490566,0.05505977718302739
2016-09-07,50,-0.10714285714285714,-0.11332868530700312
2016-09-08,46,-0.08,-0.08338160893905101
2016-09-09,40,-0.13043478260869565,-0.13976194237515874
2016-09-10,61,0.525,0.4219944100593749
2016-09-11,55,-0.09836065573770492,-0.10354067894084033
2016-09-12,64,0.16363636363636364,0.15154989812720088
2016-09-13,50,-0.21875,-0.24686007793152578
2016-09-14,41,-0.18,-0.19845093872383832
2016-09-15,53,0.2926829268292683,0.25671984684781407
2016-09-16,58,0.09433962264150944,0.09015109699429748
2016-09-17,68,0.1724137931034483,0.15906469462968728
2016-09-18,60,-0.11764705882352941,-0.12516314295400605
2016-09-19,77,0.2833333333333333,0.24946085963158324
2016-09-20,44,-0.42857142857142855,-0.5596157879354228
2016-09-21,45,0.022727272727272728,0.022472855852058576
2016-09-22,55,0.2222222222222222,0.20067069546215124
2016-09-23,50,-0.09090909090909091,-0.0953101798043249
2016-09-24,47,-0.06,-0.06187540371808753
2016-09-25,77,0.6382978723404256,0.4936578201436253
2016-09-26,59,-0.23376623376623376,-0.26626797794796436
2016-09-27,47,-0.2033898305084746,-0.22738984219566089
2016-09-28,50,0.06382978723404255,0.06187540371808745
2016-09-29,48,-0.04,-0.040821994520255166
2016-09-30,55,0.14583333333333334,0.1361321743245799
2016-10-01,51,-0.07272727272727272,-0.07550755250814517
2016-10-02,62,0.21568627450980393,0.1953087523207657
2016-10-03,62,0.0,0.0
2016-10-04,51,-0.1774193548387097,-0.19530875232076572
2016-10-05,49,-0.0392156862745098,-0.04000533461369913
2016-10-06,63,0.2857142857142857,0.25131442828090617
2016-10-07,55,-0.12698412698412698,-0.13580154115906176
2016-10-08,51,-0.07272727272727272,-0.07550755250814517
2016-10-09,51,0.0,0.0
2016-10-10,55,0.0784313725490196,0.0755075525081451
2016-10-11,42,-0.23636363636363636,-0.2696635669491026
2016-10-12,43,0.023809523809523808,0.023530497410194036
2016-10-13,50,0.16279069767441862,0.1508228897345837
2016-10-14,37,-0.26,-0.3011050927839216
2016-10-15,53,0.43243243243243246,0.3593740009078974
2016-10-16,49,-0.07547169811320754,-0.07847161544149521
2016-10-17,59,0.20408163265306123,0.18571714579509285
2016-10-18,45,-0.23728813559322035,-0.27087495413539975
2016-10-19,44,-0.022222222222222223,-0.02247285585205863
2016-10-20,58,0.3181818181818182,0.27625337662815813
2016-10-21,55,-0.05172413793103448,-0.05310982531394841
2016-10-22,52,-0.05454545454545454,-0.056089466651043585
2016-10-23,45,-0.1346153846153846,-0.14458122881110755
2016-10-24,57,0.26666666666666666,0.23638877806423034
2016-10-25,56,-0.017543859649122806,-0.017699577099400975
2016-10-26,49,-0.125,-0.13353139262452263
2016-10-27,56,0.14285714285714285,0.13353139262452257
2016-10-28,69,0.23214285714285715,0.2087548138621102
2016-10-29,66,-0.043478260869565216,-0.04445176257083381
2016-10-30,67,0.015151515151515152,0.015037877364540502
2016-10-31,57,-0.14925373134328357,-0.1616413515564159
2016-11-01,45,-0.21052631578947367,-0.2363887780642304
2016-11-02,52,0.15555555555555556,0.1445812288111075
2016-11-03,56,0.07692307692307693,0.07410797215372183
2016-11-04,57,0.017857142857142856,0.017699577099400857
2016-11-05,48,-0.15789473684210525,-0.17185025692665928
2016-11-06,59,0.22916666666666666,0.20633643299782858
2016-11-07,60,0.01694915254237288,0.01680711831638119
2016-11-08,48,-0.2,-0.2231435513142097
2016-11-09,47,-0.020833333333333332,-0.02105340919783238
2016-11-10,47,0.0,0.0
2016-11-11,54,0.14893617021276595,0.1388364448542159
2016-11-12,48,-0.1111111111111111,-0.11778303565638351
2016-11-13,55,0.14583333333333334,0.1361321743245799
2016-11-14,56,0.01818181818181818,0.018018505502678212
2016-11-15,51,-0.08928571428571429,-0.09352605801082348
2016-11-16,44,-0.13725490196078433,-0.14763599880606457
2016-11-17,46,0.045454545454545456,0.044451762570833796
2016-11-18,56,0.21739130434782608,0.1967102942460543
2016-11-19,40,-0.2857142857142857,-0.3364722366212129
2016-11-20,52,0.3,0.26236426446749106
2016-11-21,52,0.0,0.0
2016-11-22,44,-0.15384615384615385,-0.1670540846631662
2016-11-23,70,0.5909090909090909,0.4643056081310978
2016-11-24,55,-0.21428571428571427,-0.2411620568168881
2016-11-25,50,-0.09090909090909091,-0.0953101798043249
2016-11-26,56,0.12,0.11332868530700327
2016-11-27,58,0.03571428571428571,0.03509131981127019
2016-11-28,52,-0.10344827586206896,-0.10919929196499197
2016-11-29,47,-0.09615384615384616,-0.10109611687136875
2016-11-30,61,0.2978723404255319,0.26072626246325264
2016-12-01,64,0.04918032786885246,0.04800921918636066
2016-12-02,43,-0.328125,-0.39768296766610944
2016-12-03,54,0.2558139534883721,0.22778393087071197
2016-12-04,55,0.018518518518518517,0.018349138668196617
2016-12-05,67,0.21818181818181817,0.1973594341584952
2016-12-06,47,-0.29850746268656714,-0.35454501768090746
2016-12-07,62,0.3191489361702128,0.2769867833350329
2016-12-08,50,-0.1935483870967742,-0.21511137961694557
2016-12-09,48,-0.04,-0.040821994520255166
2016-12-10,57,0.1875,0.17185025692665923
2016-12-11,52,-0.08771929824561403,-0.09180754925312286
2016-12-12,54,0.038461538461538464,0.03774032798284711
2016-12-13,42,-0.2222222222222222,-0.25131442828090605
2016-12-14,55,0.30952380952380953,0.2696635669491026
2016-12-15,46,-0.16363636363636364,-0.178691788743376
2016-12-16,48,0.043478260869565216,0.0425596144187959
2016-12-17,58,0.20833333333333334,0.18924199963852834
2016-12-18,61,0.05172413793103448,0.050430853626891904
2016-12-19,61,0.0,0.0
2016-12-20,47,-0.22950819672131148,-0.2607262624632527
2016-12-21,53,0.1276595744680851,0.12014431184206321
2016-12-22,70,0.32075471698113206,0.2782033284972371
2016-12-23,65,-0.07142857142857142,-0.07410797215372185
2016-12-24,60,-0.07692307692307693,-0.08004270767353637
2016-12-25,65,0.08333333333333333,0.08004270767353636
2016-12-26,100,0.5384615384615384,0.43078291609245434
2016-12-27,79,-0.21,-0.23572233352106983
2016-12-28,60,-0.24050632911392406,-0.27510329024492075
2016-12-29,75,0.25,0.22314355131420976
2016-12-30,79,0.05333333333333334,0.05195973893071096
2016-12-31,52,-0.34177215189873417,-0.4182041338855942
2017-01-01,12,0.2,0.1823215567939546
2017-01-02,17,0.4166666666666667,0.3483066942682158
2017-01-03,16,-0.058823529411764705,-0.060624621816434854
2017-01-04,21,0.3125,0.27193371548364176
2017-01-05,16,-0.23809523809523808,-0.2719337154836418
2017-01-06,20,0.25,0.22314355131420976
2017-01-07,14,-0.3,-0.35667494393873245
2017-01-08,16,0.14285714285714285,0.13353139262452257
2017-01-09,18,0.125,0.11778303565638346
2017-01-10,15,-0.16666666666666666,-0.1823215567939546
2017-01-11,14,-0.06666666666666667,-0.06899287148695143
2017-01-12,11,-0.21428571428571427,-0.2411620568168881
2017-01-13,12,0.09090909090909091,0.0870113769896297
2017-01-14,12,0.0,0.0
2017-01-15,13,0.08333333333333333,0.08004270767353636
2017-01-16,11,-0.15384615384615385,-0.1670540846631662
2017-01-17,15,0.36363636363636365,0.31015492830383945
2017-01-18,15,0.0,0.0
2017-01-19,12,-0.2,-0.2231435513142097
2017-01-20,10,-0.16666666666666666,-0.1823215567939546
2017-01-21,15,0.5,0.4054651081081644
2017-01-22,15,0.0,0.0
2017-01-23,13,-0.13333333333333333,-0.1431008436406733
2017-01-24,13,0.0,0.0
2017-01-25,11,-0.15384615384615385,-0.1670540846631662
2017-01-26,12,0.09090909090909091,0.0870113769896297
2017-01-27,12,0.0,0.0
2017-01-28,14,0.16666666666666666,0.15415067982725836
2017-01-29,12,-0.14285714285714285,-0.15415067982725836
2017-01-30,17,0.4166666666666667,0.3483066942682158
2017-01-31,11,-0.35294117647058826,-0.4353180712578455
2017-02-01,11,0.0,0.0
2017-02-02,16,0.45454545454545453,0.3746934494414107
2017-02-03,16,0.0,0.0
2017-02-04,16,0.0,0.0
2017-02-05,14,-0.125,-0.13353139262452263
2017-02-06,12,-0.14285714285714285,-0.15415067982725836
2017-02-07,13,0.08333333333333333,0.08004270767353636
2017-02-08,12,-0.07692307692307693,-0.08004270767353637
2017-02-09,15,0.25,0.22314355131420976
2017-02-10,14,-0.06666666666666667,-0.06899287148695143
2017-02-11,13,-0.07142857142857142,-0.07410797215372185
2017-02-12,15,0.15384615384615385,0.14310084364067324
2017-02-13,12,-0.2,-0.2231435513142097
2017-02-14,14,0.16666666666666666,0.15415067982725836
2017-02-15,12,-0.14285714285714285,-0.15415067982725836
2017-02-16,11,-0.08333333333333333,-0.08701137698962981
2017-02-17,13,0.18181818181818182,0.16705408466316624
2017-02-18,12,-0.07692307692307693,-0.08004270767353637
2017-02-19,17,0.4166666666666667,0.3483066942682158
2017-02-20,14,-0.17647058823529413,-0.1941560144409575
2017-02-21,11,-0.21428571428571427,-0.2411620568168881
2017-02-22,13,0.18181818181818182,0.16705408466316624
2017-02-23,14,0.07692307692307693,0.07410797215372183
2017-02-24,16,0.14285714285714285,0.13353139262452257
2017-02-25,15,-0.0625,-0.06453852113757118
2017-02-26,19,0.26666666666666666,0.23638877806423034
2017-02-27,13,-0.3157894736842105,-0.3794896217049037
2017-02-28,17,0.3076923076923077,0.26826398659467937
2017-03-01,15,-0.11764705882352941,-0.12516314295400605
2017-03-02,22,0.4666666666666667,0.3829922522561057
2017-03-03,17,-0.22727272727272727,-0.2578291093020998
2017-03-04,19,0.11764705882352941,0.1112256351102244
2017-03-05,19,0.0,0.0
2017-03-06,16,-0.15789473684210525,-0.17185025692665928
2017-03-07,15,-0.0625,-0.06453852113757118
2017-03-08,16,0.06666666666666667,0.06453852113757116
2017-03-09,14,-0.125,-0.13353139262452263
2017-03-10,13,-0.07142857142857142,-0.07410797215372185
2017-03-11,16,0.23076923076923078,0.20763936477824455
2017-03-12,17,0.0625,0.06062462181643484
2017-03-13,20,0.17647058823529413,0.16251892949777494
2017-03-14,18,-0.1,-0.10536051565782628
2017-03-15,13,-0.2777777777777778,-0.325422400434628
2017-03-16,22,0.6923076923076923,0.5260930958967791
2017-03-17,17,-0.22727272727272727,-0.2578291093020998
2017-03-18,18,0.058823529411764705,0.05715841383994862
2017-03-19,17,-0.05555555555555555,-0.05715841383994864
2017-03-20,16,-0.058823529411764705,-0.060624621816434854
2017-03-21,15,-0.0625,-0.06453852113757118
2017-03-22,13,-0.13333333333333333,-0.1431008436406733
2017-03-23,12,-0.07692307692307693,-0.08004270767353637
2017-03-24,14,0.16666666666666666,0.15415067982725836
2017-03-25,17,0.21428571428571427,0.1941560144409574
2017-03-26,17,0.0,0.0
2017-03-27,18,0.058823529411764705,0.05715841383994862
2017-03-28,19,0.05555555555555555,0.05406722127027579
2017-03-29,19,0.0,0.0
2017-03-30,18,-0.05263157894736842,-0.05406722127027582
2017-03-31,21,0.16666666666666666,0.15415067982725836
2017-04-01,19,-0.09523809523809523,-0.10008345855698253
2017-04-02,22,0.15789473684210525,0.14660347419187544
2017-04-03,33,0.5,0.4054651081081644
2017-04-04,23,-0.30303030303030304,-0.3610133455373305
2017-04-05,22,-0.043478260869565216,-0.04445176257083381
2017-04-06,17,-0.22727272727272727,-0.2578291093020998
2017-04-07,18,0.058823529411764705,0.05715841383994862
2017-04-08,20,0.1111111111111111,0.10536051565782635
2017-04-09,20,0.0,0.0
2017-04-10,19,-0.05,-0.05129329438755058
2017-04-11,19,0.0,0.0
2017-04-12,18,-0.05263157894736842,-0.05406722127027582
2017-04-13,18,0.0,0.0
2017-04-14,22,0.2222222222222222,0.20067069546215124
2017-04-15,19,-0.13636363636363635,-0.1466034741918754
2017-04-16,21,0.10526315789473684,0.10008345855698263
2017-04-17,18,-0.14285714285714285,-0.15415067982725836
2017-04-18,16,-0.1111111111111111,-0.11778303565638351
2017-04-19,19,0.1875,0.17185025692665923
2017-04-20,17,-0.10526315789473684,-0.11122563511022437
2017-04-21,12,-0.29411764705882354,-0.3483066942682157
2017-04-22,19,0.5833333333333334,0.45953232937844013
2017-04-23,23,0.21052631578947367,0.19105523676270922
2017-04-24,17,-0.2608695652173913,-0.3022808718729337
2017-04-25,18,0.058823529411764705,0.05715841383994862
2017-04-26,20,0.1111111111111111,0.10536051565782635
2017-04-27,25,0.25,0.22314355131420976
2017-04-28,31,0.24,0.2151113796169455
2017-04-29,31,0.0,0.0
2017-04-30,30,-0.03225806451612903,-0.03278982282299084
2017-05-01,27,-0.1,-0.10536051565782628
2017-05-02,24,-0.1111111111111111,-0.11778303565638351
2017-05-03,27,0.125,0.11778303565638346
2017-05-04,38,0.4074074074074074,0.3417492937220567
2017-05-05,37,-0.02631578947368421,-0.026668247082161294
2017-05-06,41,0.10810810810810811,0.10265415406008337
2017-05-07,64,0.5609756097560976,0.4453110166553641
2017-05-08,44,-0.3125,-0.3746934494414107
2017-05-09,44,0.0,0.0
2017-05-10,47,0.06818181818181818,0.06595796779179737
2017-05-11,42,-0.10638297872340426,-0.11247798342669033
2017-05-12,43,0.023809523809523808,0.023530497410194036
2017-05-13,38,-0.11627906976744186,-0.12361395596717664
2017-05-14,40,0.05263157894736842,0.05129329438755048
2017-05-15,31,-0.225,-0.25489224962879004
2017-05-16,30,-0.03225806451612903,-0.03278982282299084
2017-05-17,37,0.23333333333333334,0.2097205309820691
2017-05-18,41,0.10810810810810811,0.10265415406008337
2017-05-19,43,0.04878048780487805,0.047628048989254664
2017-05-20,48,0.11627906976744186,0.11000089521432849
2017-05-21,76,0.5833333333333334,0.45953232937844013
2017-05-22,100,0.3157894736842105,0.27443684570176036
2017-05-23,98,-0.02,-0.020202707317519466
2017-05-24,90,-0.08163265306122448,-0.08515780834030683
2017-05-25,89,-0.011111111111111112,-0.011173300598125189
2017-05-26,70,-0.21348314606741572,-0.24014112768278081
2017-05-27,62,-0.11428571428571428,-0.12136085700426748
2017-05-28,60,-0.03225806451612903,-0.03278982282299084
2017-05-29,52,-0.13333333333333333,-0.1431008436406733
2017-05-30,52,0.0,0.0
2017-05-31,49,-0.057692307692307696,-0.059423420470800764
2017-06-01,48,-0.02040816326530612,-0.020619287202735703
2017-06-02,48,0.0,0.0
2017-06-03,59,0.22916666666666666,0.20633643299782858
2017-06-04,57,-0.03389830508474576,-0.03448617607116932
2017-06-05,62,0.08771929824561403,0.08408311721054144
2017-06-06,71,0.14516129032258066,0.13554549199622395
2017-06-07,68,-0.04225352112676056,-0.04317217186520878
2017-06-08,56,-0.17647058823529413,-0.1941560144409575
2017-06-09,57,0.017857142857142856,0.017699577099400857
2017-06-10,54,-0.05263157894736842,-0.05406722127027582
2017-06-11,59,0.09259259259259259,0.08855339734144503
2017-06-12,59,0.0,0.0
2017-06-13,52,-0.11864406779661017,-0.12629372532429212
2017-06-14,51,-0.019230769230769232,-0.019418085857101627
2017-06-15,49,-0.0392156862745098,-0.04000533461369913
2017-06-16,51,0.04081632653061224,0.040005334613699206
2017-06-17,58,0.13725490196078433,0.12861737782209354
2017-06-18,48,-0.1724137931034483,-0.18924199963852842
2017-06-19,47,-0.020833333333333332,-0.02105340919783238
2017-06-20,55,0.1702127659574468,0.15718558352241235
2017-06-21,58,0.05454545454545454,0.05310982531394833
2017-06-22,49,-0.15517241379310345,-0.1686227124357927
2017-06-23,56,0.14285714285714285,0.13353139262452257
2017-06-24,51,-0.08928571428571429,-0.09352605801082348
2017-06-25,58,0.13725490196078433,0.12861737782209354
2017-06-26,55,-0.05172413793103448,-0.05310982531394841
2017-06-27,47,-0.14545454545454545,-0.15718558352241238
2017-06-28,46,-0.02127659574468085,-0.02150620522096362
2017-06-29,49,0.06521739130434782,0.06317890162153167
2017-06-30,45,-0.08163265306122448,-0.08515780834030683
2017-07-01,10,0.0,0.0
2017-07-02,9,-0.1,-0.10536051565782628
2017-07-03,8,-0.1111111111111111,-0.11778303565638351
2017-07-04,8,0.0,0.0
2017-07-05,10,0.25,0.22314355131420976
2017-07-06,9,-0.1,-0.10536051565782628
2017-07-07,9,0.0,0.0
2017-07-08,9,0.0,0.0
2017-07-09,9,0.0,0.0
2017-07-10,8,-0.1111111111111111,-0.11778303565638351
2017-07-11,9,0.125,0.11778303565638346
2017-07-12,8,-0.1111111111111111,-0.11778303565638351
2017-07-13,8,0.0,0.0
2017-07-14,8,0.0,0.0
2017-07-15,9,0.125,0.11778303565638346
2017-07-16,8,-0.1111111111111111,-0.11778303565638351
2017-07-17,8,0.0,0.0
2017-07-18,8,0.0,0.0
2017-07-19,10,0.25,0.22314355131420976
2017-07-20,9,-0.1,-0.10536051565782628
2017-07-21,8,-0.1111111111111111,-0.11778303565638351
2017-07-22,8,0.0,0.0
2017-07-23,9,0.125,0.11778303565638346
2017-07-24,8,-0.1111111111111111,-0.11778303565638351
2017-07-25,9,0.125,0.11778303565638346
2017-07-26,9,0.0,0.0
2017-07-27,9,0.0,0.0
2017-07-28,8,-0.1111111111111111,-0.11778303565638351
2017-07-29,7,-0.125,-0.13353139262452263
2017-07-30,8,0.14285714285714285,0.13353139262452257
2017-07-31,9,0.125,0.11778303565638346
2017-08-01,9,0.0,0.0
2017-08-02,9,0.0,0.0
2017-08-03,8,-0.1111111111111111,-0.11778303565638351
2017-08-04,7,-0.125,-0.13353139262452263
2017-08-05,10,0.42857142857142855,0.3566749439387324
2017-08-06,9,-0.1,-0.10536051565782628
2017-08-07,9,0.0,0.0
2017-08-08,10,0.1111111111111111,0.10536051565782635
2017-08-09,9,-0.1,-0.10536051565782628
2017-08-10,8,-0.1111111111111111,-0.11778303565638351
2017-08-11,9,0.125,0.11778303565638346
2017-08-12,10,0.1111111111111111,0.10536051565782635
2017-08-13,11,0.1,0.09531017980432493
2017-08-14,10,-0.09090909090909091,-0.0953101798043249
2017-08-15,11,0.1,0.09531017980432493
2017-08-16,9,-0.18181818181818182,-0.2006706954621511
2017-08-17,9,0.0,0.0
2017-08-18,8,-0.1111111111111111,-0.11778303565638351
2017-08-19,10,0.25,0.22314355131420976
2017-08-20,9,-0.1,-0.10536051565782628
2017-08-21,8,-0.1111111111111111,-0.11778303565638351
2017-08-22,9,0.125,0.11778303565638346
2017-08-23,9,0.0,0.0
2017-08-24,10,0.1111111111111111,0.10536051565782635
2017-08-25,9,-0.1,-0.10536051565782628
2017-08-26,9,0.0,0.0
2017-08-27,10,0.1111111111111111,0.10536051565782635
2017-08-28,8,-0.2,-0.2231435513142097
2017-08-29,11,0.375,0.3184537311185346
2017-08-30,11,0.0,0.0
2017-08-31,12,0.09090909090909091,0.0870113769896297
2017-09-01,12,0.0,0.0
2017-09-02,15,0.25,0.22314355131420976
2017-09-03,13,-0.13333333333333333,-0.1431008436406733
2017-09-04,12,-0.07692307692307693,-0.08004270767353637
2017-09-05,10,-0.16666666666666666,-0.1823215567939546
2017-09-06,10,0.0,0.0
2017-09-07,10,0.0,0.0
2017-09-08,9,-0.1,-0.10536051565782628
2017-09-09,9,0.0,0.0
2017-09-10,9,0.0,0.0
2017-09-11,8,-0.1111111111111111,-0.11778303565638351
2017-09-12,9,0.125,0.11778303565638346
2017-09-13,9,0.0,0.0
2017-09-14,11,0.2222222222222222,0.20067069546215124
2017-09-15,12,0.09090909090909091,0.0870113769896297
2017-09-16,12,0.0,0.0
2017-09-17,10,-0.16666666666666666,-0.1823215567939546
2017-09-18,11,0.1,0.09531017980432493
2017-09-19,10,-0.09090909090909091,-0.0953101798043249
2017-09-20,9,-0.1,-0.10536051565782628
2017-09-21,9,0.0,0.0
2017-09-22,9,0.0,0.0
2017-09-23,11,0.2222222222222222,0.20067069546215124
2017-09-24,10,-0.09090909090909091,-0.0953101798043249
2017-09-25,10,0.0,0.0
2017-09-26,10,0.0,0.0
2017-09-27,9,-0.1,-0.10536051565782628
2017-09-28,9,0.0,0.0
2017-09-29,7,-0.2222222222222222,-0.25131442828090605
2017-09-30,9,0.2857142857142857,0.25131442828090617
2017-10-01,8,-0.1111111111111111,-0.11778303565638351
2017-10-02,9,0.125,0.11778303565638346
2017-10-03,8,-0.1111111111111111,-0.11778303565638351
2017-10-04,9,0.125,0.11778303565638346
2017-10-05,8,-0.1111111111111111,-0.11778303565638351
2017-10-06,8,0.0,0.0
2017-10-07,9,0.125,0.11778303565638346
2017-10-08,9,0.0,0.0
2017-10-09,8,-0.1111111111111111,-0.11778303565638351
2017-10-10,9,0.125,0.11778303565638346
2017-10-11,9,0.0,0.0
2017-10-12,10,0.1111111111111111,0.10536051565782635
2017-10-13,12,0.2,0.1823215567939546
2017-10-14,11,-0.08333333333333333,-0.08701137698962981
2017-10-15,12,0.09090909090909091,0.0870113769896297
2017-10-16,11,-0.08333333333333333,-0.08701137698962981
2017-10-17,9,-0.18181818181818182,-0.2006706954621511
2017-10-18,9,0.0,0.0
2017-10-19,9,0.0,0.0
2017-10-20,10,0.1111111111111111,0.10536051565782635
2017-10-21,12,0.2,0.1823215567939546
2017-10-22,11,-0.08333333333333333,-0.08701137698962981
2017-10-23,9,-0.18181818181818182,-0.2006706954621511
2017-10-24,10,0.1111111111111111,0.10536051565782635
2017-10-25,10,0.0,0.0
2017-10-26,9,-0.1,-0.10536051565782628
2017-10-27,9,0.0,0.0
2017-10-28,9,0.0,0.0
2017-10-29,11,0.2222222222222222,0.20067069546215124
2017-10-30,10,-0.09090909090909091,-0.0953101798043249
2017-10-31,9,-0.1,-0.10536051565782628
2017-11-01,11,0.2222222222222222,0.20067069546215124
2017-11-02,12,0.09090909090909091,0.0870113769896297
2017-11-03,11,-0.08333333333333333,-0.08701137698962981
2017-11-04,11,0.0,0.0
2017-11-05,11,0.0,0.0
2017-11-06,12,0.09090909090909091,0.0870113769896297
2017-11-07,11,-0.08333333333333333,-0.08701137698962981
2017-11-08,12,0.09090909090909091,0.0870113769896297
2017-11-09,12,0.0,0.0
2017-11-10,13,0.08333333333333333,0.08004270767353636
2017-11-11,11,-0.15384615384615385,-0.1670540846631662
2017-11-12,12,0.09090909090909091,0.0870113769896297
2017-11-13,11,-0.08333333333333333,-0.08701137698962981
2017-11-14,11,0.0,0.0
2017-11-15,11,0.0,0.0
2017-11-16,13,0.18181818181818182,0.16705408466316624
2017-11-17,11,-0.15384615384615385,-0.1670540846631662
2017-11-18,12,0.09090909090909091,0.0870113769896297
2017-11-19,12,0.0,0.0
2017-11-20,13,0.08333333333333333,0.08004270767353636
2017-11-21,12,-0.07692307692307693,-0.08004270767353637
2017-11-22,16,0.3333333333333333,0.28768207245178085
2017-11-23,24,0.5,0.4054651081081644
2017-11-24,16,-0.3333333333333333,-0.40546510810816444
2017-11-25,15,-0.0625,-0.06453852113757118
2017-11-26,19,0.26666666666666666,0.23638877806423034
2017-11-27,18,-0.05263157894736842,-0.05406722127027582
2017-11-28,20,0.1111111111111111,0.10536051565782635
2017-11-29,29,0.45,0.371563556432483
2017-11-30,20,-0.3103448275862069,-0.37156355643248296
2017-12-01,19,-0.05,-0.05129329438755058
2017-12-02,19,0.0,0.0
2017-12-03,21,0.10526315789473684,0.10008345855698263
2017-12-04,19,-0.09523809523809523,-0.10008345855698253
2017-12-05,22,0.15789473684210525,0.14660347419187544
2017-12-06,22,0.0,0.0
2017-12-07,34,0.5454545454545454,0.4353180712578455
2017-12-08,35,0.029411764705882353,0.028987536873252187
2017-12-09,33,-0.05714285714285714,-0.058840500022933465
2017-12-10,25,-0.24242424242424243,-0.2776317365982795
2017-12-11,29,0.16,0.14842000511827322
2017-12-12,47,0.6206896551724138,0.4828517717235845
2017-12-13,57,0.2127659574468085,0.19290366612449164
2017-12-14,48,-0.15789473684210525,-0.17185025692665928
2017-12-15,41,-0.14583333333333334,-0.15762894420358317
2017-12-16,68,0.6585365853658537,0.5059356384717989
2017-12-17,84,0.23529411764705882,0.21130909366720696
2017-12-18,57,-0.32142857142857145,-0.38776553100876343
2017-12-19,58,0.017543859649122806,0.01739174271186924
2017-12-20,52,-0.10344827586206896,-0.10919929196499197
2017-12-21,79,0.5192307692307693,0.4182041338855941
2017-12-22,59,-0.25316455696202533,-0.29191040856130207
2017-12-23,57,-0.03389830508474576,-0.03448617607116932
2017-12-24,60,0.05263157894736842,0.05129329438755048
2017-12-25,100,0.6666666666666666,0.5108256237659907
2017-12-26,64,-0.36,-0.4462871026284195
2017-12-27,60,-0.0625,-0.06453852113757118
2017-12-28,48,-0.2,-0.2231435513142097
2017-12-29,53,0.10416666666666667,0.09909090264423097
2017-12-30,51,-0.03773584905660377,-0.03846628082779605
2017-12-31,46,-0.09803921568627451,-0.10318423623523075
2018-01-01,33,-0.029411764705882353,-0.02985296314968116
2018-01-02,37,0.12121212121212122,0.11441035117774412
2018-01-03,41,0.10810810810810811,0.10265415406008337
2018-01-04,44,0.07317073170731707,0.07061756721395342
2018-01-05,64,0.45454545454545453,0.3746934494414107
2018-01-06,99,0.546875,0.43623676677491807
2018-01-07,82,-0.1717171717171717,-0.1884006028703368
2018-01-08,100,0.21951219512195122,0.19845093872383823
2018-01-09,84,-0.16,-0.1743533871447778
2018-01-10,61,-0.27380952380952384,-0.3199429346700024
2018-01-11,48,-0.21311475409836064,-0.23967285326542034
2018-01-12,47,-0.020833333333333332,-0.02105340919783238
2018-01-13,42,-0.10638297872340426,-0.11247798342669033
2018-01-14,34,-0.19047619047619047,-0.2113090936672069
2018-01-15,34,0.0,0.0
2018-01-16,38,0.11764705882352941,0.1112256351102244
2018-01-17,34,-0.10526315789473684,-0.11122563511022437
2018-01-18,34,0.0,0.0
2018-01-19,30,-0.11764705882352941,-0.12516314295400605
2018-01-20,28,-0.06666666666666667,-0.06899287148695143
2018-01-21,27,-0.03571428571428571,-0.03636764417087483
2018-01-22,23,-0.14814814814814814,-0.16034265007517937
2018-01-23,23,0.0,0.0
2018-01-24,23,0.0,0.0
2018-01-25,22,-0.043478260869565216,-0.04445176257083381
2018-01-26,22,0.0,0.0
2018-01-27,22,0.0,0.0
2018-01-28,21,-0.045454545454545456,-0.04652001563489282
2018-01-29,20,-0.047619047619047616,-0.048790164169432056
2018-01-30,18,-0.1,-0.10536051565782628
2018-01-31,18,0.0,0.0
2018-02-01,17,-0.05555555555555555,-0.05715841383994864
2018-02-02,18,0.058823529411764705,0.05715841383994862
2018-02-03,17,-0.05555555555555555,-0.05715841383994864
